,n_grams_literal_integrity,n_grams_pos_integrity,sentence_length,vector_document_closest,file_name,Result
337,0.004788615,0.493064164,20.02840682,0.992114883,ex_src_p15_07848.txt,0
338,0.011866565,0.489579734,18.60601034,0.989016216,ex_src_p9_02467.txt,0
339,0.003860082,0.498714428,21.70108274,0.992580451,ex_src_p15_07874.txt,0
340,0.005193764,0.528820692,17.39229473,0.986789789,ex_05796.txt,0
341,0.009361299,0.450615094,17.93990505,0.984556036,ex_src_p23_03574.txt,0
342,0.004117715,0.485546353,15.76360838,0.992465391,ex_src_p20_03030.txt,0
343,0.007270866,0.496270076,12.68309584,0.985707957,ex_07618.txt,0
344,0.003826785,0.500921943,26.42869267,0.986458244,ex_06260.txt,0
345,0.021200071,0.488607669,20.74200909,0.986453359,ex_src_p10_00912.txt,0
346,0.009502269,0.512747936,15.04850398,0.988639942,ex_src_p7_01401.txt,0
347,0.011890805,0.383413299,15.24022345,0.994968853,ex_src_p7_01415.txt,0
348,0.015576933,0.48361959,20.944312,0.985562528,ex_07624.txt,0
349,0.003582728,0.445643328,19.79722785,0.994667466,ex_src_p1_10696.txt,0
350,0.025612042,0.564149346,13.75961854,0.95448942,ex_src_p3_06316.txt,0
351,0.006347348,0.78312989,14.66745642,0.992024455,ex_src_p2_06765.txt,0
352,0.003823711,0.493908814,27.15431551,0.993789769,ex_src_p20_03226.txt,0
353,0.014446429,0.422738388,29.45666736,0.993344217,ex_06062.txt,0
354,0.017812825,0.541200955,19.07051586,0.991744935,ex_src_p14_08305.txt,0
355,0.009266873,0.502835619,12.40177163,0.994763541,ex_src_p4_05646.txt,0
356,0.00734776,0.482658982,16.65350046,0.991701186,ex_src_p14_08310.txt,0
357,0.007231012,0.472973368,45.35758709,0.989590743,ex_src_p5_07344.txt,0
358,0.006246326,0.457186202,14.12746956,0.991162741,ex_src_p23_03763.txt,0
359,0.019301887,0.637797615,32.71117766,0.973059414,ex_06705.txt,0
360,0.006876996,0.425736995,22.54213305,0.987302351,ex_src_p21_00413.txt,0
361,0.005791843,0.50101797,15.00146565,0.991802572,ex_src_p2_06957.txt,0
362,0.004778107,0.508633206,39.50315734,0.985350979,ex_src_p19_04273.txt,0
363,0.006107836,0.481428596,24.35092033,0.991977941,ex_src_p23_03788.txt,0
364,0.006732649,0.475838523,24.61136637,0.989429244,ex_src_p12_09431.txt,0
365,0.012942427,0.488822687,14.51305007,0.99438,ex_src_p9_02102.txt,0
366,0.005659998,0.488587605,11.06456507,0.992025984,ex_src_p12_09419.txt,0
367,0.010033265,0.501470205,16.68013519,0.985081139,ex_src_p14_08489.txt,0
368,0.007213239,0.424015466,17.06985809,0.993527475,ex_src_p13_04572.txt,0
369,0.034866091,0.548019608,24.78896761,0.979146796,ex_05998.txt,0
370,0.00770921,0.494791476,16.04405618,0.99196904,ex_06507.txt,0
371,0.013450804,0.529243545,17.54576633,0.990085021,ex_src_p7_01428.txt,0
372,0.011199926,0.52640831,16.79558263,0.973421735,ex_04476.txt,0
373,0.006938324,0.499777159,17.19446568,0.988542883,ex_src_p12_09141.txt,0
374,0.006669087,0.453402429,18.06716777,0.9741901,ex_src_p2_06566.txt,0
375,0.004739694,0.480095091,14.78457962,0.996819475,ex_src_p8_01520.txt,0
376,0.009491958,0.520051109,17.86369408,0.992673412,ex_src_p9_02300.txt,0
377,0.004992264,0.490913682,32.34879014,0.985206049,ex_src_p15_07849.txt,0
378,0.011711099,0.543762997,13.37416144,0.966703675,ex_src_p10_00734.txt,0
379,0.002021928,0.453074225,17.34743825,0.995458674,ex_src_p7_01206.txt,0
380,0.010455554,0.438522189,14.17576505,0.989423809,ex_src_p5_07032.txt,0
381,0.013429505,0.453371163,19.22561869,0.989739587,ex_src_p21_00017.txt,0
382,0.005495861,0.489525655,22.69222885,0.993100859,ex_src_p10_00668.txt,0
383,0.048234451,0.576512928,15.73717187,0.980042079,ex_src_p19_04139.txt,0
384,0.009917616,0.497000076,17.08587058,0.984815894,ex_src_p10_00898.txt,0
385,0.003410973,0.79751504,14.88045352,0.995896187,ex_src_p7_01004.txt,0
386,0.006951083,0.304130402,9.005743561,0.976094909,ex_src_p17_08720.txt,0
387,0.005761655,0.461635742,14.03824239,0.994897096,ex_src_p8_01695.txt,0
388,0.005950639,0.783803495,15.58829313,0.993911091,ex_src_p22_02620.txt,0
389,0.014575379,0.491271163,10.68724489,0.970577333,ex_src_p21_00215.txt,0
390,0.011750105,0.552440875,9.645185496,0.9914727,ex_src_p22_02807.txt,0
391,0.002880913,0.409196609,11.49492017,0.995808125,ex_src_p8_01656.txt,0
392,0.00764462,0.430044415,17.06198098,0.989096926,ex_src_p18_09522.txt,0
393,0.037014057,0.555544615,8.246371533,0.962373821,ex_src_p3_06275.txt,0
394,0.014050674,0.507887372,15.83307238,0.977238981,ex_src_p22_02805.txt,0
395,0.007597854,0.506370821,12.8125977,0.994266598,ex_src_p12_09235.txt,0
396,0.003615934,0.457133855,14.0798298,0.986982782,ex_src_p22_02811.txt,0
397,0.005420054,0.428654432,27.89884369,0.985326962,ex_src_p12_09221.txt,0
398,0.010815707,0.526629814,11.2770998,0.995109628,ex_src_p5_07226.txt,0
399,0.0090514,0.500492495,11.12255573,0.994799135,ex_src_p19_04488.txt,0
400,0.009794346,0.486794419,7.586046717,0.984797563,ex_00558.txt,0
401,0.005041537,0.482284522,25.02132424,0.993607312,ex_src_p17_08722.txt,0
402,0.009025781,0.491860042,17.66651354,0.996165055,ex_src_p9_02262.txt,0
403,0.016432287,0.410118179,16.64174686,0.99013991,ex_07790.txt,0
404,0.005557257,0.465045697,16.7246366,0.991081795,ex_06317.txt,0
405,0.007932266,0.50235187,12.89835903,0.988616219,ex_src_p10_00859.txt,0
406,0.031115463,0.548737498,38.34845327,0.963089286,ex_src_p7_01204.txt,0
407,0.006875617,0.466260749,22.5922451,0.986556611,ex_src_p18_09911.txt,0
408,0.01213495,0.509570066,13.69548172,0.995488766,ex_src_p16_05339.txt,0
409,0.016070418,0.459027741,11.54043918,0.970140658,ex_src_p2_06558.txt,0
410,0.014994408,0.426759799,22.81695852,0.993099128,ex_src_p22_02583.txt,0
411,0.007400371,0.415434095,16.68791229,0.993392144,ex_src_p10_00736.txt,0
412,0.008754308,0.440296218,28.04573773,0.995910145,ex_src_p20_03033.txt,0
413,0.005643828,0.442385432,16.87896128,0.988708135,ex_src_p13_04969.txt,0
414,0.006363449,0.451262176,18.0572474,0.994766266,ex_src_p1_10865.txt,0
415,0.04933006,0.600002072,16.67080054,0.98050849,ex_src_p16_05265.txt,0
416,0.017447149,0.497816628,18.05955661,0.992378457,ex_06277.txt,0
417,0.015937077,0.569133425,14.48385077,0.987832886,ex_src_p7_01416.txt,0
418,0.003108812,0.483202236,16.00390129,0.991130845,ex_src_p15_07678.txt,0
419,0.014210095,0.486998662,20.45638488,0.975766011,ex_src_p22_02795.txt,0
420,0.020505446,0.500141615,14.31308891,0.991785864,ex_src_p4_05863.txt,0
421,0.007218421,0.774270555,8.540351125,0.995896187,ex_src_p3_06315.txt,0
422,0.004744481,0.456954943,16.82363705,0.9950716,ex_src_p5_07391.txt,0
423,0.003534297,0.486241163,20.63806847,0.994657294,ex_src_p12_09369.txt,0
424,0.005163782,0.449140083,8.270989687,0.989298327,ex_src_p12_09341.txt,0
425,0.016464112,0.513581431,18.79908669,0.989340055,ex_src_p13_04558.txt,0
426,0.003257559,0.409352262,14.60973875,0.990316889,ex_src_p20_03231.txt,0
427,0.011954685,0.433802667,12.13656281,0.991048734,ex_src_p21_00363.txt,0
428,0.012545568,0.502338941,8.318299427,0.988724654,ex_04662.txt,0
429,0.004622575,0.447857196,18.29012443,0.993652573,ex_00438.txt,0
430,0.022558723,0.538244616,15.72792865,0.940615177,ex_src_p14_08461.txt,0
431,0.007967888,0.475296585,19.50263934,0.984807125,ex_05541.txt,0
432,0.007169647,0.41877447,18.18025009,0.99468628,ex_src_p20_03218.txt,0
433,0.006652534,0.540442481,18.44742522,0.949301655,ex_src_p17_08657.txt,0
434,0.005626879,0.467561999,19.80212906,0.991460274,ex_src_p21_00438.txt,0
435,0.00512099,0.423275842,17.34365473,0.992305789,ex_07424.txt,0
436,0.010857537,0.463194794,15.64150518,0.972573919,ex_src_p4_05645.txt,0
437,0.006552656,0.49277635,17.07518779,0.991577256,ex_src_p5_07435.txt,0
438,0.005268488,0.497117823,15.91671224,0.991199196,ex_src_p22_02757.txt,0
439,0.014718128,0.457194068,16.19577811,0.984253817,ex_src_p11_10433.txt,0
440,0.005758303,0.487281324,9.578389534,0.993283388,ex_src_p23_03947.txt,0
441,0.016903183,0.51289386,24.92728,0.988582124,ex_06921.txt,0
442,0.043164845,0.523736637,18.17195916,0.970773413,ex_src_p17_08858.txt,0
443,0.008471312,0.519650618,13.31540823,0.993799737,ex_src_p8_01735.txt,0
444,0.002614598,0.494054407,22.96527483,0.993183325,ex_src_p12_09368.txt,0
445,0.007291302,0.496299168,19.32507945,0.992904123,ex_src_p22_02794.txt,0
446,0.001513345,0.783901122,15.43886108,0.996087257,ex_src_p13_04940.txt,0
447,0.003969105,0.421527263,20.6862902,0.990431895,ex_src_p1_10858.txt,0
448,0.005936358,0.807268137,18.02900575,0.996705923,ex_src_p1_10680.txt,0
449,0.020050898,0.468645547,17.4970437,0.987259168,ex_src_p21_00148.txt,0
450,0.009421367,0.447493088,37.44044451,0.982010091,ex_00161.txt,0
451,0.054403487,0.668452656,7.604406703,0.942420227,ex_src_p18_09694.txt,0
452,0.00473706,0.482103087,17.01920607,0.993153136,ex_src_p21_00160.txt,0
453,0.005255413,0.8038474,22.61322993,0.998709839,ex_src_p15_07651.txt,0
454,0.005769048,0.460944183,13.36209106,0.994432951,ex_src_p5_07145.txt,0
455,0.012684936,0.492868668,18.67867871,0.986760335,ex_06262.txt,0
456,0.008531111,0.507536288,19.13272997,0.991132327,ex_src_p23_03562.txt,0
457,0.002698542,0.465022458,21.99403099,0.993436332,ex_src_p8_01523.txt,0
458,0.004822695,0.480219588,17.68449232,0.99062844,ex_src_p15_07876.txt,0
459,0.039950788,0.546313737,19.24187047,0.968523658,ex_src_p11_10143.txt,0
460,0.001823141,0.410481852,15.40886752,0.994806605,ex_src_p5_07186.txt,0
461,0.014492006,0.439043007,8.821164536,0.984093354,ex_src_p22_02596.txt,0
462,0.004003481,0.424086836,14.91122732,0.993977166,ex_src_p18_09938.txt,0
463,0.004789725,0.459809149,14.82815936,0.993721512,ex_src_p16_05476.txt,0
464,0.004845107,0.431524687,16.68571767,0.994939823,ex_00001.txt,0
465,0.006411916,0.467618528,19.57032338,0.996165055,ex_src_p1_10904.txt,0
466,0.008779454,0.417552207,18.88886634,0.987255212,ex_src_p15_07916.txt,0
467,0.006453202,0.486800936,15.43721645,0.988503904,ex_src_p9_02277.txt,0
468,0.006521908,0.469768601,10.07790137,0.991048734,ex_src_p9_02263.txt,0
469,0.006238204,0.4907528,20.03224655,0.992931824,ex_src_p8_01872.txt,0
470,0.010291032,0.468947485,11.52285115,0.992653666,ex_src_p23_03600.txt,0
471,0.013258827,0.42386095,19.97498317,0.988597315,ex_src_p2_06820.txt,0
472,0.009595471,0.5810318,28.93820058,0.988951612,ex_07587.txt,0
473,0.005729611,0.418446227,28.23081397,0.989183417,ex_src_p12_09220.txt,0
474,0.004554865,0.479345195,16.45473779,0.993481626,ex_src_p23_03833.txt,0
475,0.014831053,0.514332549,9.429832788,0.99453629,ex_src_p11_10235.txt,0
476,0.009218194,0.514053575,13.98364204,0.993047742,ex_src_p11_10209.txt,0
477,0.006575721,0.498445643,18.00534589,0.98755839,ex_src_p3_06258.txt,0
478,0.010317316,0.468006819,13.62803812,0.988170856,ex_src_p9_02065.txt,0
479,0.006498851,0.496959604,7.69178713,0.993820327,ex_07597.txt,0
480,0.008632568,0.469756073,15.25790708,0.992305789,ex_src_p23_03837.txt,0
481,0.006905264,0.417458292,12.57145768,0.991711181,ex_src_p22_02814.txt,0
482,0.007652196,0.517414553,14.09872075,0.996409665,ex_07583.txt,0
483,0.002179056,0.445463255,26.93375026,0.992519225,ex_06845.txt,0
484,0.004606957,0.441154081,19.04367267,0.987565669,ex_src_p18_09531.txt,0
485,0.007729785,0.504047558,15.43031601,0.993158115,ex_src_p3_06264.txt,0
486,0.00500584,0.476043673,15.6374523,0.990143271,ex_src_p9_02059.txt,0
487,0.017925768,0.524404997,23.64031724,0.988190677,ex_src_p11_10219.txt,0
488,0.036602208,0.583848713,20.4821362,0.995351317,ex_src_p4_05735.txt,0
489,0.001996219,0.392901394,25.64834793,0.989594573,ex_src_p17_08733.txt,0
490,0.004194543,0.403529156,26.21086848,0.991690667,ex_src_p17_08727.txt,0
491,0.010150006,0.470202231,17.1973282,0.990044853,ex_src_p20_03368.txt,0
492,0.011377143,0.547275349,21.17454649,0.994059593,ex_00207.txt,0
493,0.011793145,0.548129994,29.81399663,0.990867886,ex_src_p20_03354.txt,0
494,0.014350774,0.451425127,21.35302977,0.986022962,ex_src_p20_03181.txt,0
495,0.015418651,0.547429614,17.58483821,0.990522632,ex_src_p18_09727.txt,0
496,0.008985171,0.52036192,21.59877812,0.98351997,ex_src_p3_06099.txt,0
497,0.008331337,0.446521642,21.57874383,0.975983599,ex_src_p16_05466.txt,0
498,0.00604753,0.443155962,14.13807875,0.995029407,ex_src_p16_05472.txt,0
499,0.011793255,0.480818287,25.88516869,0.987654375,ex_src_p5_07021.txt,0
500,0.006863588,0.464000743,15.42181235,0.990836177,ex_src_p15_07872.txt,0
501,0.016595251,0.521130542,12.27196576,0.970734293,ex_src_p15_07682.txt,0
502,0.009220779,0.46447548,15.35449803,0.98935343,ex_src_p13_04788.txt,0
503,0.01054091,0.464950377,25.0088298,0.994034821,ex_src_p13_04950.txt,0
504,0.009150637,0.510212186,16.14136664,0.993153433,ex_07150.txt,0
505,0.009898572,0.525823806,12.26423092,0.988043488,ex_05747.txt,0
506,0.008175445,0.492292193,17.80589757,0.992904528,ex_src_p22_02579.txt,0
507,0.005607973,0.451418817,13.8530069,0.989711351,ex_04471.txt,0
508,0.015172128,0.45573433,13.53181588,0.978167764,ex_src_p18_09690.txt,0
509,0.007677484,0.512917745,32.46850035,0.991615432,ex_05592.txt,0
510,0.008326439,0.527577477,8.195050379,0.98980719,ex_src_p17_08684.txt,0
511,0.011154627,0.455583329,18.52795521,0.994470949,ex_src_p12_09436.txt,0
512,0.011760371,0.510406289,18.60656457,0.963023415,ex_src_p3_06310.txt,0
513,0.006869181,0.431894183,24.80160756,0.991530361,ex_src_p22_02790.txt,0
514,0.009352736,0.453729779,10.03984485,0.978706194,ex_src_p13_04561.txt,0
515,0.0273296,0.520609044,15.52757868,0.959599505,ex_src_p9_02139.txt,0
516,0.005547644,0.481070973,13.21052507,0.990929087,ex_05223.txt,0
517,0.008285747,0.48469493,12.99048223,0.990441797,ex_src_p4_05655.txt,0
518,0.003001867,0.494608479,17.59385876,0.99467679,ex_src_p8_01916.txt,0
519,0.010209655,0.486881975,11.73726101,0.993019589,ex_src_p5_07431.txt,0
520,0.004794564,0.47373018,17.82165938,0.995086395,ex_src_p5_07357.txt,0
521,0.003163549,0.456849914,17.07355599,0.993500844,ex_src_p20_03221.txt,0
522,0.023868263,0.534623595,22.39746888,0.977963781,ex_src_p16_05063.txt,0
523,0.003522577,0.788332263,14.82152671,0.995157141,ex_src_p8_01903.txt,0
524,0.005602958,0.432364628,13.10433778,0.987887222,ex_src_p23_03765.txt,0
525,0.013690013,0.480998041,16.85903009,0.98937656,ex_src_p23_03981.txt,0
526,0.005858411,0.451482278,11.65805612,0.990382734,ex_src_p3_06305.txt,0
527,0.006226783,0.438409272,32.76759461,0.993542542,ex_src_p10_00524.txt,0
528,0.007495228,0.544220801,19.58662952,0.991933366,ex_src_p4_05867.txt,0
529,0.012622787,0.501987074,22.22602307,0.989923664,ex_src_p22_02949.txt,0
530,0.009571538,0.459170596,16.83623004,0.996277306,ex_src_p3_06339.txt,0
531,0.009852889,0.508556639,17.13874812,0.983688623,ex_src_p9_02104.txt,0
532,0.008179547,0.506225145,21.52446263,0.992803228,ex_04855.txt,0
533,0.004888161,0.465195658,12.49640039,0.996877727,ex_src_p10_00929.txt,0
534,0.012036202,0.484952213,18.18847585,0.953933747,ex_src_p22_02578.txt,0
535,0.011359508,0.465029674,17.92237931,0.991806216,ex_src_p13_04951.txt,0
536,0.01167658,0.553268025,13.13468926,0.992366722,ex_src_p5_07183.txt,0
537,0.012398343,0.459716533,17.47475934,0.978097725,ex_src_p2_06574.txt,0
538,0.006098267,0.480680231,20.3493979,0.993015789,ex_src_p11_10146.txt,0
539,0.009395698,0.524781644,15.54077983,0.994922192,ex_src_p20_03157.txt,0
540,0.012053162,0.531780098,13.75868212,0.94467133,ex_src_p13_04819.txt,0
541,0.005546114,0.462554764,18.80087853,0.995815622,ex_05140.txt,0
542,0.007710264,0.483647057,13.83878735,0.995117936,ex_src_p17_08530.txt,0
543,0.003276982,0.460592876,16.82456596,0.991515839,ex_src_p20_03194.txt,0
544,0.007243285,0.491414864,22.46468295,0.991969124,ex_src_p12_09027.txt,0
545,0.004108123,0.768454453,13.13255015,0.993911091,ex_src_p19_04103.txt,0
546,0.002962186,0.471999465,16.21894532,0.994667466,ex_src_p16_05117.txt,0
547,0.003741706,0.434823469,19.31363014,0.991996865,ex_05418.txt,0
548,0.006354671,0.433028573,18.63468829,0.988071748,ex_src_p16_05103.txt,0
549,0.073069028,0.490345061,19.65538195,0.929899779,ex_src_p19_04498.txt,0
550,0.009669927,0.550231296,15.26358184,0.97516852,ex_src_p17_08726.txt,0
551,0.006914834,0.544461659,19.70766384,0.989136842,ex_07233.txt,0
552,0.024169241,0.552842614,12.32276971,0.952873428,ex_src_p11_10224.txt,0
553,0.012390451,0.516650708,21.76781824,0.991125994,ex_src_p19_04301.txt,0
554,0.01817041,0.557900879,22.69868907,0.990206531,ex_src_p19_04317.txt,0
555,0.02452922,0.45397151,36.89434269,0.9857168,ex_src_p11_10232.txt,0
556,0.010656358,0.473215775,18.2952677,0.983309445,ex_src_p19_04303.txt,0
557,0.00495667,0.428452343,20.33721302,0.996290299,ex_src_p17_08917.txt,0
558,0.005353427,0.487742161,19.31015653,0.989797201,ex_src_p18_09532.txt,0
559,0.01077542,0.484711286,13.53463188,0.987197553,ex_07543.txt,0
560,0.004893543,0.448488373,12.79825799,0.995811359,ex_src_p16_05129.txt,0
561,0.002943328,0.411353411,19.46220149,0.989519406,ex_src_p22_02618.txt,0
562,0.009191919,0.436663934,23.30698793,0.985069214,ex_src_p5_07208.txt,0
563,0.008488529,0.500745434,19.12390822,0.989810733,ex_src_p15_07534.txt,0
564,0.004159345,0.482184726,18.99574917,0.98704705,ex_src_p16_05115.txt,0
565,0.021022381,0.439596743,11.77598115,0.983140709,ex_06661.txt,0
566,0.005267483,0.51093496,16.76209555,0.992670644,ex_src_p13_04600.txt,0
567,0.054349356,0.536030482,14.45641538,0.939286188,ex_src_p20_03169.txt,0
568,0.004380303,0.45920666,16.377491,0.994095161,ex_src_p17_08526.txt,0
569,0.006434013,0.428674844,13.83819941,0.991530293,ex_src_p16_05471.txt,0
570,0.00611875,0.379673533,14.29566449,0.98986123,ex_src_p4_05508.txt,0
571,0.009798245,0.525014174,46.92870042,0.971094518,ex_src_p18_09678.txt,0
572,0.013732949,0.419441585,13.40977396,0.995519714,ex_src_p1_10678.txt,0
573,0.007253954,0.465717345,21.66369511,0.980153141,ex_src_p10_00730.txt,0
574,0.007406997,0.474509452,17.61629161,0.994368153,ex_src_p7_01362.txt,0
575,0.005585243,0.406763212,12.10570414,0.990836177,ex_src_p22_02546.txt,0
576,0.008478484,0.484918556,19.62384865,0.99445435,ex_00614.txt,0
577,0.013879481,0.475575728,13.15111165,0.984896718,ex_src_p9_02489.txt,0
578,0.005181501,0.486307148,14.09260576,0.993732388,ex_src_p4_05695.txt,0
579,0.04616188,0.571351949,17.51319278,0.961346448,ex_src_p12_09353.txt,0
580,0.004658018,0.494376537,16.56299962,0.994354977,ex_src_p8_01732.txt,0
581,0.009450579,0.415954106,22.79146638,0.993138021,ex_04658.txt,0
582,0.005373557,0.443656736,15.03920421,0.985738725,ex_06715.txt,0
583,0.005014279,0.370339082,15.8074471,0.994669708,ex_src_p22_02989.txt,0
584,0.013775236,0.490031896,12.63213735,0.989695768,ex_00365.txt,0
585,0.005007225,0.483117821,24.47881081,0.991798456,ex_src_p16_05060.txt,0
586,0.002322533,0.427306995,14.06832297,0.995894009,ex_src_p16_05048.txt,0
587,0.008345191,0.449922792,13.27933531,0.992743528,ex_src_p2_06985.txt,0
588,0.015328163,0.506902371,18.82035191,0.993337569,ex_06927.txt,0
589,0.01251661,0.546622775,17.46495111,0.988765354,ex_src_p23_03955.txt,0
590,0.004888549,0.422407901,10.19596573,0.985855751,ex_src_p1_10862.txt,0
591,0.010118257,0.522890348,25.24252782,0.986168313,ex_src_p10_00902.txt,0
592,0.024938471,0.482883388,15.52846183,0.978752165,ex_src_p10_00916.txt,0
593,0.016544181,0.487831123,15.68219281,0.993878214,ex_src_p22_02590.txt,0
594,0.015581956,0.388694864,14.38560006,0.982132606,ex_src_p10_00719.txt,0
595,0.011183729,0.491545787,21.22656489,0.98915317,ex_src_p13_04991.txt,0
596,0.016842575,0.544951917,18.14017897,0.982010091,ex_src_p9_02477.txt,0
597,0.016745482,0.49453502,18.5146752,0.994296858,ex_src_p12_09150.txt,0
598,0.008072562,0.516671879,10.09778601,0.991718845,ex_src_p9_02463.txt,0
599,0.009727725,0.475318183,15.76083507,0.984825964,ex_src_p19_04060.txt,0
600,0.008932521,0.541010874,11.48520758,0.994059593,ex_src_p3_06138.txt,0
601,0.004081137,0.413918929,14.5804671,0.994517235,ex_src_p4_06000.txt,0
602,0.003809299,0.471778349,19.90171637,0.991933366,ex_07768.txt,0
603,0.013050475,0.512800352,23.75897331,0.989522152,ex_src_p13_04826.txt,0
604,0.004137718,0.428257775,14.27831945,0.993510811,ex_src_p17_08533.txt,0
605,0.016926847,0.486092999,13.07079083,0.988449146,ex_src_p13_04832.txt,0
606,0.012728333,0.531173548,14.37202629,0.954023076,ex_src_p13_04629.txt,0
607,0.008543929,0.529156364,30.78027972,0.986979024,ex_src_p19_04114.txt,0
608,0.016439217,0.564429814,13.33056758,0.993079554,ex_src_p23_03612.txt,0
609,0.007442479,0.490017631,9.618233276,0.995751749,ex_00205.txt,0
610,0.006710579,0.479249329,9.632234139,0.987775872,ex_src_p21_00238.txt,0
611,0.002763892,0.763920892,11.99912137,0.995745245,ex_src_p8_01690.txt,0
612,0.00452555,0.469131525,16.71523297,0.992788821,ex_src_p4_05904.txt,0
613,0.011015197,0.419445188,19.53644189,0.993302067,ex_src_p22_02802.txt,0
614,0.006762616,0.468205838,19.13381724,0.989953013,ex_src_p19_04470.txt,0
615,0.0232683,0.460448794,12.50553994,0.988811,ex_07598.txt,0
616,0.00577348,0.471084026,15.29542524,0.997041215,ex_04720.txt,0
617,0.018704458,0.445917346,17.50059702,0.991220269,ex_07573.txt,0
618,0.035601974,0.477858,17.19877486,0.993836514,ex_07611.txt,0
619,0.007919816,0.515838617,20.19555535,0.991081795,ex_06057.txt,0
620,0.005380488,0.507677179,16.10102646,0.98742882,ex_07361.txt,0
621,0.014510009,0.52796564,29.26034651,0.9855948,ex_00433.txt,0
622,0.014740785,0.489029626,17.21276308,0.993531717,ex_00143.txt,0
623,0.016950792,0.520688872,16.61076039,0.989004522,ex_07764.txt,0
624,0.012292359,0.496158332,17.08402792,0.987586265,ex_00209.txt,0
625,0.005097693,0.481507097,15.26308377,0.985884448,ex_00586.txt,0
626,0.010600626,0.521033301,17.15350614,0.979146796,ex_07766.txt,0
627,0.011608951,0.510104464,21.20865957,0.98480957,ex_06295.txt,0
628,0.006225897,0.474892949,15.01145991,0.988484783,ex_05777.txt,0
629,0.010380475,0.466336285,25.73069795,0.995227072,ex_07606.txt,0
630,0.003803386,0.480530178,16.36001748,0.993961583,ex_06082.txt,0
631,0.007976372,0.456740542,11.85635561,0.994344606,ex_00961.txt,0
632,0.012223029,0.526137977,14.35080907,0.994431515,ex_07968.txt,0
633,0.009060745,0.504701731,14.84113309,0.98496337,ex_05831.txt,0
634,0.009883412,0.480696573,10.83664473,0.995068162,ex_04905.txt,0
635,0.009114125,0.466787287,14.31023223,0.991744935,ex_07207.txt,0
636,0.052268147,0.523762622,15.48530419,0.985580446,ex_07950.txt,0
637,0.005096237,0.494601745,12.73662867,0.986474428,ex_06327.txt,0
638,0.004685492,0.489187615,21.35828997,0.992162326,ex_05772.txt,0
639,0.00668442,0.498939858,19.98371766,0.987252092,ex_07171.txt,0
640,0.010572307,0.455408665,11.24761488,0.994822616,ex_06938.txt,0
641,0.008295644,0.506010906,13.97768786,0.992555875,ex_05570.txt,0
642,0.015321304,0.571346263,16.88560398,0.992366722,ex_06079.txt,0
643,0.002681406,0.436678576,25.61551071,0.988500844,ex_05216.txt,0
644,0.017738363,0.535191388,21.15506161,0.991392623,ex_05564.txt,0
645,0.01103644,0.434270351,18.60762487,0.988715888,ex_04646.txt,0
646,0.019615133,0.749315955,30.05468646,0.973059414,ex_07428.txt,0
647,0.016940265,0.469503569,8.59552536,0.985855143,ex_05203.txt,0
648,0.011382728,0.48019154,13.37547218,0.98423721,ex_04860.txt,0
649,0.004414752,0.456641091,15.05935845,0.993847994,ex_06246.txt,0
650,0.009685215,0.444864894,12.26145262,0.995022493,ex_07825.txt,0
651,0.008005615,0.492552046,18.0478734,0.98896196,ex_06285.txt,0
652,0.00898948,0.505434146,12.8854176,0.994576534,ex_07776.txt,0
653,0.009385547,0.433951025,14.8160924,0.978859127,ex_src_p8_01897.txt,0
654,0.003625364,0.411386653,17.17825662,0.995519714,ex_src_p17_08936.txt,0
655,0.002199285,0.453456851,13.53401213,0.995018868,ex_src_p7_01009.txt,0
656,0.003996175,0.43866915,14.92118675,0.995894009,ex_src_p23_03626.txt,0
657,0.015260135,0.434647557,20.90783279,0.990209913,ex_src_p2_06812.txt,0
658,0.01138894,0.446925357,13.90342929,0.988662147,ex_06654.txt,0
659,0.004713966,0.516495998,20.19282051,0.988560627,ex_src_p13_04609.txt,0
660,0.022028284,0.470087871,17.34241702,0.987302351,ex_src_p15_07930.txt,0
661,0.026618686,0.556078516,13.31962166,0.975983599,ex_src_p19_04134.txt,0
662,0.04240418,0.522505948,22.08507549,0.946710797,ex_src_p9_02245.txt,0
663,0.005334487,0.471938511,19.90692655,0.993642599,ex_src_p1_10705.txt,0
664,0.009310807,0.446336551,12.12918403,0.994822956,ex_06481.txt,0
665,0.011222479,0.501744318,12.3748858,0.988115742,ex_src_p12_09038.txt,0
666,0.018771474,0.513982305,15.97089473,0.995458674,ex_src_p10_00665.txt,0
667,0.009245559,0.455543558,11.94178672,0.994717406,ex_src_p17_08507.txt,0
668,0.005936301,0.433338526,13.19985285,0.995811359,ex_src_p20_03148.txt,0
669,0.010236295,0.4898347,17.72148041,0.98855878,ex_src_p4_05501.txt,0
670,0.013764538,0.49279244,15.72569387,0.990044853,ex_00184.txt,0
671,0.065092866,0.500246466,140.9038727,0.981568871,ex_07370.txt,0
672,0.005494444,0.499515248,11.01696158,0.993703237,ex_05567.txt,0
673,0.011657947,0.491698914,16.9169438,0.995465837,ex_05566.txt,0
674,0.000947036,0.407804783,22.02370865,0.984650392,ex_06090.txt,0
675,0.009805388,0.517585337,9.99993522,0.991695076,ex_00807.txt,0
676,0.032804957,0.5083708,19.64720182,0.991342788,ex_06443.txt,0
677,0.007000938,0.484113746,28.13925728,0.989530788,ex_07761.txt,0
678,0.012653165,0.504386127,14.34736715,0.991134041,ex_05374.txt,0
679,0.00768309,0.452349174,16.84779027,0.996966358,ex_00581.txt,0
