,inner_word_ngrams,inner_pos_ngrams,inner_average_sentence_length,inner_normalized_standard_deviation_of_sentence_length,inner_average_word_length,inner_normalized_standard_deviation_of_word_length,inner_average_syllables_per_word,inner_normalized_standard_deviation_of_syllables_per_word,inner_average_flesch_kincaid_reading_ease_score_per_sentence,inner_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,inner_average_gunning_fog_index_per_sentence,inner_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_Unnamed: 0,external_word_ngrams,external_pos_ngrams,external_average_sentence_length,external_normalized_standard_deviation_of_sentence_length,external_average_word_length,external_normalized_standard_deviation_of_word_length,external_average_syllables_per_word,external_normalized_standard_deviation_of_syllables_per_word,external_average_flesch_kincaid_reading_ease_score_per_sentence,external_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,external_average_gunning_fog_index_per_sentence,external_normalized_standard_deviation_of_gunning_fog_index_per_sentence,sentence_vector_similarity_max,sentence_vector_similarity_avg,external_file_name
74,0.059360516,0.103034762,37.52459016,0.98954545,4.601135867,0.552768383,1.375709917,0.513182717,53.00245902,0.41809086,15.80655738,0.471988346,0,8.67E-07,5.48E-05,0.214993169,0.000301457,0.000438346,0.000208685,0.000385242,4.34E-06,0.003625683,0.000668688,0.030811108,0.001092527,1,0.883285798,ex_src_p10_00524.txt
75,0.059410191,0.108801393,36.12612613,0.514706451,4.693516209,0.554779966,1.408478803,0.536638313,48.75333333,0.452855347,17.48432432,0.438125264,0,7.27E-06,1.77E-05,0.006126126,0.002766571,0.000295615,8.31E-05,0.000691041,1.96E-05,0.097145709,0.000500963,0.002657658,0.002442948,1,0.901534952,ex_src_p10_00524.txt
76,0.060738064,0.092909065,19.3984375,0.858476178,4.195126863,0.502495601,1.224728151,0.434336708,77.7084375,0.311137061,8.559960938,0.791394167,0,1.63E-06,4.03E-05,0.023976293,0.000162523,0.000712599,7.30E-05,0.000322067,0.000558652,0.023452264,0.000557989,0.008248399,0.000241201,1,0.875872534,ex_src_p10_00524.txt
77,0.059585708,0.129696758,44.89922481,0.642011503,4.773653315,0.569666054,1.423687845,0.548837347,35.42395349,0.890051007,22.4127907,0.501232667,0,6.08E-06,6.47E-06,0.279346622,2.04E-05,0.001570682,0.000220825,0.000259274,0.000108504,1.028139535,0.044461702,0.272422978,0.001082071,1,0.88543671,ex_src_p10_00524.txt
78,0.060230751,0.109728805,11.15284974,0.688776178,4.063646922,0.534302595,1.185598142,0.414705856,89.48715026,0.210594651,6.047305699,0.678547418,0,1.76E-06,5.91E-06,0.094540703,7.50E-05,0.000933902,6.42E-05,0.003447728,0.000169863,0.001594704,0.000451529,0.042533582,0.000745524,1,0.844782664,ex_src_p10_00524.txt
79,0.059939845,0.11383434,17.32218845,0.812673171,4.268117214,0.543777979,1.272153009,0.486047868,79.92276596,0.313451467,8.39556231,0.784888743,0,4.85E-07,4.84E-05,0.022521448,0.000626752,0.002008856,6.61E-05,1.79E-05,0.000394165,0.000708221,0.000159087,0.002260568,0.000541198,1,0.875018836,ex_src_p10_00524.txt
80,0.061484404,0.097382991,30.08988764,0.892591804,4.597460792,0.558579633,1.344846901,0.538406956,56.7058427,0.687403807,15.00292135,0.782549104,0,1.27E-05,8.58E-06,0.010417442,0.000585955,0.000171196,1.04E-05,0.000568867,7.34E-05,0.06919295,0.001118778,0.000787202,0.000584648,1,0.85247617,ex_src_p10_00524.txt
81,0.059343169,0.12139861,40.94615385,0.515138706,4.664662784,0.570161618,1.401841067,0.544510448,46.72938462,0.577938379,18.65838462,0.473790716,0,4.67E-06,4.49E-05,0.214010989,0.002334316,0.000581433,0.000107389,0.000262812,0.000178797,0.213294872,0.000973368,0.185115385,0.000108004,1,0.913047974,ex_src_p10_00524.txt
82,0.06007229,0.113807861,25.1319797,0.640631847,4.274490002,0.541058669,1.280145425,0.48269798,68.1157868,0.329984198,12.29568528,0.552464085,0,4.13E-06,2.20E-05,0.018343332,0.000863371,0.000315053,0.000166335,3.52E-05,2.92E-05,0.046768754,4.65E-05,0.00875845,0.001375838,1,0.892480023,ex_src_p10_00524.txt
83,0.059331967,0.11679757,20.55673759,0.595545206,4.867000173,0.535535657,1.424874935,0.543181282,58.36322695,0.408186187,12.50368794,0.476203275,0,6.53E-06,4.98E-05,0.021758165,0.000124361,9.42E-05,0.000142493,2.71E-05,0.000122476,0.010715102,0.000401999,0.006905277,0.001424753,1,0.877378741,ex_src_p10_00524.txt
84,0.060848283,0.099290514,22.14215686,0.624104139,4.692937791,0.553934913,1.376355988,0.514854313,62.25946078,0.355392871,12.16264706,0.532308543,0,3.45E-06,4.11E-05,0.012314682,0.000401451,0.000874034,2.50E-05,6.66E-05,9.99E-05,0.009295949,0.000359601,0.01206448,8.65E-05,1,0.871147685,ex_src_p10_00524.txt
85,0.060105384,0.114267715,29.37113402,1.102603342,4.751842752,0.555772034,1.411547912,0.556180131,51.73608247,0.701172738,15.70850515,0.738067091,0,1.05E-06,3.33E-05,0.005489356,0.001453829,0.00080177,7.22E-05,0.001536225,0.000129166,0.055080316,0.002149227,0.067241114,0.000620465,1,0.88941403,ex_src_p10_00524.txt
86,0.060413769,0.105779658,18.4006734,0.716727377,4.436962489,0.578942236,1.328453797,0.526492877,70.03262626,0.39136842,10.28215488,0.641161449,0,5.70E-07,8.15E-06,0.000153046,0.00014409,0.001752105,0.000197887,4.02E-05,5.42E-06,0.032310446,0.00020648,0.001098278,7.70E-05,1,0.867788525,ex_src_p10_00524.txt
87,0.059821743,0.112155756,34.45522388,0.622372884,4.65995235,0.585707413,1.427117176,0.567625673,45.26097015,0.600982734,17.90902985,0.49229371,0,1.32E-06,0.000174593,0.008828407,4.19E-05,0.001832692,0.00026524,0.001162906,0.000593408,0.354654851,0.000777618,0.029814164,8.44E-05,1,0.893034923,ex_src_p10_00524.txt
88,0.060728497,0.100790372,21.64573991,0.866622107,4.280919826,0.519099627,1.253780816,0.473625008,78.41834081,0.374629246,9.436860987,0.806372038,0,4.97E-08,2.47E-06,0.009298849,0.000389933,0.001336541,8.94E-05,0.000630948,0.000316558,0.004669397,0.000561686,0.000561236,9.57E-05,1,0.846708654,ex_src_p10_00524.txt
89,0.061228025,0.096234765,19.51229508,0.987788075,4.336693972,0.516441257,1.262759924,0.462837734,77.3792623,0.447015868,9.517540984,0.937589204,0,7.67E-07,4.18E-05,0.007790577,0.001361312,0.000213982,0.000108452,2.16E-05,0.000756076,0.012884342,0.000263853,0.003360919,0.000474474,1,0.819475187,ex_src_p10_00524.txt
90,0.059663706,0.121573474,39.73387097,0.493987525,4.319464177,0.582740981,1.32149381,0.524912378,49.35225806,0.47901917,19.08153226,0.409092544,0,7.14E-06,3.07E-06,0.089426523,0.00079422,0.000114944,6.14E-05,0.000118693,0.000140818,0.127190497,0.001179773,0.059087814,0.000193999,0.957465529,0.903672824,ex_src_p10_00524.txt
91,0.059246099,0.105983215,21.22943723,0.636159321,4.264681892,0.496495839,1.219208809,0.410995937,78.204329,0.280689227,9.671948052,0.636605303,0,5.85E-07,5.31E-05,0.014041031,0.000440838,0.000136463,0.000256995,1.87E-05,0.000819184,0.019434267,4.16E-05,0.000511882,9.14E-05,1,0.856309804,ex_src_p10_00524.txt
92,0.057995693,0.09599915,13.72759857,0.856293855,4.478067885,0.576295502,1.377023499,0.558532922,63.74985663,1.025244852,9.463046595,0.846974854,0,1.62E-05,2.83E-05,0.002879465,0.000445917,0.000317017,2.63E-06,1.51E-05,8.69E-05,0.010738984,0.006649518,0.000234095,0.00041844,1,0.874981223,ex_src_p10_00524.txt
93,0.060114442,0.106618393,23.36363636,0.838194073,4.325610187,0.542207782,1.258577998,0.481450171,72.69140496,0.361102165,11.20644628,0.708482138,0,6.58E-06,3.38E-05,0.000891266,0.000479304,0.001116633,3.41E-05,0.000117968,2.99E-05,0.008745795,0.000355343,0.022803897,0.001141398,1,0.882535654,ex_src_p10_00524.txt
94,0.060216595,0.091796941,17.63967611,1.289438812,4.00803305,0.513402563,1.172136791,0.417796452,88.40902834,0.325749799,7.403360324,1.251967802,0,4.87E-06,1.59E-06,0.022206234,0.004243497,0.002302889,8.80E-05,4.24E-05,0.000631937,0.298066416,4.70E-05,0.006218623,0.001923536,1,0.836153217,ex_src_p10_00524.txt
95,0.060455587,0.098777463,22.95897436,0.642563747,4.643064552,0.561537181,1.372794282,0.517645774,62.67815385,0.347377684,12.7205641,0.495430456,0,1.77E-06,4.65E-05,0.000859176,0.000520794,0.000613609,7.00E-05,0.000150924,6.28E-05,0.116391608,0.000637896,0.006180083,0.000346356,1,0.84090067,ex_src_p10_00524.txt
96,0.058673936,0.108677949,20.67692308,0.609753266,4.53608631,0.563857116,1.366629464,0.537830974,67.87834615,0.326414989,11.01296154,0.530017382,0,6.17E-09,9.13E-06,0.053138273,0.000202972,0.00055165,7.79E-05,0.000703719,0.000210593,0.179462905,1.02E-05,0.017183761,0.002377631,1,0.878964208,ex_src_p10_00524.txt
97,0.058700677,0.112464036,21.5037594,0.873565485,4.187412587,0.558430882,1.245629371,0.484098131,79.75552632,0.32376584,9.838233083,0.777960669,0,1.21E-05,4.39E-05,0.025498529,0.00054765,0.000373599,4.60E-06,3.77E-05,0.000283115,0.100581279,4.67E-05,0.005398993,0.000685054,1,0.874639736,ex_src_p10_00524.txt
98,0.060489809,0.102725859,30.32857143,0.65385577,4.276731041,0.50620085,1.230569948,0.446051651,66.76507143,0.362394196,13.64628571,0.620523425,0,8.84E-07,1.77E-05,0.043803217,0.001366465,0.000340435,0.000214821,0.000264993,0.000170029,0.020914966,2.75E-05,0.008597272,8.18E-05,1,0.880657464,ex_src_p10_00524.txt
99,0.059702578,0.106526061,13.23404255,0.725812579,4.163585209,0.555649734,1.253818328,0.495993485,83.95191489,0.289977347,7.237340426,0.74959788,0,4.91E-07,5.78E-06,0.013770858,8.12E-05,0.000814145,8.72E-06,0.000593437,0.000203598,0.012829348,0.000185008,0.015366741,0.000641041,1,0.869237858,ex_src_p10_00524.txt
100,0.060579041,0.101137386,18.14068441,0.688052459,4.233494026,0.5793439,1.297421924,0.513659427,74.13680608,0.311640712,9.912281369,0.599248442,0,1.63E-07,3.01E-05,0.003645486,0.000532786,0.000607122,7.92E-05,8.37E-05,2.45E-05,0.133604113,5.43E-05,0.001826515,0.000414707,1,0.877143062,ex_src_p10_00524.txt
101,0.060386906,0.101742788,18.4717608,0.826667072,4.284892086,0.553343092,1.270863309,0.497890836,74.10594684,0.3975739,9.771428571,0.742157863,0,9.02E-07,1.29E-06,0.006816148,0.000580675,0.001715493,6.87E-06,5.95E-05,0.000359843,0.102744873,0.00056119,0.012393822,0.000356335,1,0.869709546,ex_src_p10_00524.txt
102,0.05752082,0.097098541,17.93046358,0.974408633,3.634903047,0.521117232,1.125577101,0.377298922,90.14043046,0.254848301,7.31807947,0.961146207,0,2.92E-07,0.000168878,0.001002995,0.000346202,0.069969243,2.76E-05,0.000228313,0.002139515,0.232574856,0.000634959,0.007813387,0.000770622,1,0.894219503,ex_src_p10_00524.txt
103,0.060867226,0.104318167,27.03030303,0.634346501,4.432511211,0.535382159,1.288789238,0.48325758,67.06563636,0.338177699,12.69909091,0.532327357,0,7.98E-07,1.79E-05,0.024653313,0.000279231,0.000658556,1.10E-05,8.12E-05,8.23E-05,0.01390167,0.000223733,0.003747772,6.77E-05,1,0.87242561,ex_src_p10_00524.txt
104,0.059335052,0.115411644,35.09848485,0.573213108,4.69199223,0.566440805,1.42240449,0.572880341,44.78643939,0.619979021,18.87121212,0.472803988,0,3.45E-06,8.05E-06,0.076011796,0.002385062,0.00055557,1.03E-05,0.000903797,0.000824445,0.551475365,0.00036231,0.027712121,0.001094732,1,0.892905653,ex_src_p10_00524.txt
105,0.060608832,0.111922726,26.33492823,0.609929935,4.356649709,0.517015939,1.262354651,0.452408723,68.58368421,0.308695874,12.42641148,0.542299643,0,2.58E-06,1.58E-05,0.01608765,2.63E-05,0.000101173,0.000144921,0.000206764,6.56E-05,0.030526316,0.000233412,0.002897027,0.000224005,1,0.880481839,ex_src_p10_00524.txt
106,0.059837725,0.119425607,35.86046512,0.81278125,4.598140942,0.551515831,1.347816688,0.519429821,56.86581395,0.696285589,16.75906977,0.738714298,0,6.15E-06,0.000302397,0.001090116,0.000734831,0.000508955,4.70E-05,9.40E-06,0.00021746,0.011152339,0.001532089,0.055330233,0.00121689,1,0.885910899,ex_src_p10_00524.txt
107,0.058436406,0.10654262,23.148,0.742107442,4.190254018,0.55794708,1.260584068,0.478217133,71.05208,0.358448553,11.2686,0.623768772,0,1.72E-06,1.08E-05,0.008465116,0.000412929,0.000121895,9.98E-06,0.000770185,0.000134304,0.025727059,1.15E-05,0.002260714,0.000338126,1,0.894016014,ex_src_p10_00524.txt
108,0.059172679,0.117883475,28.33757962,0.584304503,4.90155091,0.596019689,1.486850978,0.5990413,45.22968153,0.550950874,16.44942675,0.437817781,0,1.26E-06,5.05E-05,0.019563239,4.31E-05,0.000290033,0.001079145,2.09E-05,0.000724045,0.385943471,0.000176482,0.022694725,0.00275043,0.955252878,0.887297764,ex_src_p10_00524.txt
109,0.060297388,0.11101332,24.35294118,0.699639824,4.890206412,0.566184639,1.4828722,0.572069578,48.91967914,0.475790624,14.81855615,0.518647191,0,7.19E-07,2.15E-05,0.017834793,0.000102791,0.000756054,0.000108336,0.003448389,1.37E-05,0.069200102,0.000339208,0.010213904,0.001214943,1,0.891759123,ex_src_p10_00524.txt
110,0.060573774,0.10695065,25.90686275,0.587706371,4.660548723,0.539476273,1.327341533,0.510823739,62.87955882,0.337677512,13.34357843,0.488677428,0,1.28E-06,3.49E-05,0.002607426,0.000617132,0.001514363,0.000252593,3.44E-05,7.86E-06,0.085013369,0.000171833,0.006194296,0.000120787,0.956932313,0.868329393,ex_src_p10_00524.txt
111,0.058941076,0.116261585,26.14732143,0.654567019,4.692846167,0.575632777,1.442035172,0.560080779,55.62803571,0.523846696,14.59696429,0.521719841,0,2.39E-06,2.15E-05,0.011226754,0.001080006,0.000965657,1.83E-05,0.001066311,0.000285152,0.126323386,0.000320907,0.005305985,0.000350052,1,0.86164866,ex_src_p10_00524.txt
112,0.058776172,0.115347351,28.11258278,0.751916525,4.949352179,0.598501054,1.539929329,0.589859145,45.39860927,0.601107807,16.53622517,0.437340249,0,9.49E-06,1.33E-06,0.061112193,0.001036797,0.000904088,0.000122791,0.007016141,0.004141321,0.217015728,0.000795445,0.060714054,0.003227962,0.947628797,0.884752421,ex_src_p10_00524.txt
113,0.060588104,0.106236665,21.24,0.705181919,4.486084955,0.549131873,1.340029295,0.52178989,66.88702222,0.359888201,11.80053333,0.562886905,0,2.59E-07,2.22E-05,0.003478261,0.000642451,4.82E-06,0.000220424,2.17E-05,2.47E-05,0.003430266,8.85E-05,0.023074317,0.000624893,1,0.84777112,ex_src_p10_00524.txt
114,0.058534035,0.101581285,31.33333333,0.818556229,4.245090016,0.5648719,1.276595745,0.502573505,61.53961538,0.481397895,14.79717949,0.701103651,0,2.08E-05,6.45E-06,0.06235012,0.000883089,9.26E-05,7.11E-05,0.000416583,0.000313798,0.036914027,0.000201648,0.009211573,0.000141642,1,0.896966504,ex_src_p10_00524.txt
115,0.06055131,0.106139354,26.93333333,0.605866886,4.596534653,0.565217463,1.374143184,0.53152646,60.70887179,0.415381734,13.59707692,0.541663169,0,1.20E-06,1.73E-05,0.012449799,0.000258738,0.001016058,9.66E-07,7.79E-05,2.37E-05,0.110671584,0.00040385,0.007614435,7.80E-05,1,0.876348296,ex_src_p10_00524.txt
116,0.059367032,0.09940403,16.9755102,0.697011994,4.503245973,0.528120157,1.296946381,0.49067003,77.58432653,0.302784914,8.793102041,0.665364314,0,4.70E-06,2.94E-05,0.019757992,0.000252499,0.002164594,3.56E-05,4.30E-05,0.000404247,0.01700865,0.000554864,0.006346316,0.000641808,1,0.839702374,ex_src_p10_00524.txt
117,0.058397166,0.1148989,20.75985663,0.690036927,4.103936464,0.594190473,1.267783149,0.536113678,74.69336918,0.403965182,10.41827957,0.694779528,0,5.81E-06,0.000155969,0.004566446,0.000546146,0.004331721,0.000274036,4.77E-05,7.79E-05,0.062177123,8.10E-05,0.010751053,0.000454432,1,0.8966887,ex_src_p10_00524.txt
118,0.060611471,0.111799312,27.00526316,0.548116338,4.754628727,0.550062038,1.381991814,0.516796955,58.546,0.333113261,13.87873684,0.441418303,0,6.07E-08,2.85E-05,0.00038656,0.002329346,0.000936113,2.70E-05,0.000226334,8.16E-07,0.004834356,0.00017867,0.048291298,0.000850092,1,0.87048146,ex_src_p10_00524.txt
119,0.059282465,0.105104269,14.43333333,0.749763282,3.908198614,0.497147536,1.158198614,0.366838339,90.49266667,0.212827179,6.411194444,0.736320833,0,1.26E-06,6.53E-06,0.02286002,2.68E-05,0.004294298,0.000908692,0.001375854,0.001155832,0.119661348,0.000842382,0.006178051,0.000656775,1,0.859742901,ex_src_p10_00524.txt
120,0.059167919,0.102724907,15.62126246,0.914551006,4.487026797,0.516009973,1.298383667,0.47737396,79.2517608,0.335938279,7.998504983,0.856671035,0,1.33E-06,1.87E-05,0.007626095,0.00049825,6.19E-05,0.000214782,0.000183152,4.32E-05,0.082370782,0.000151494,0.00152469,0.001500021,1,0.868398204,ex_src_p10_00524.txt
121,0.054713317,0.115291675,23.85217391,0.647806941,4.417061611,0.524452061,1.242253008,0.490526453,73.28021739,0.319266354,10.73734783,0.632958672,0,0.00014833,2.52E-05,0.010070985,9.59E-05,4.37E-05,6.32E-05,0.000294719,0.000260671,0.027585639,0.000641579,0.029241321,3.55E-05,1,0.886116341,ex_src_p10_00524.txt
122,0.060833928,0.109923493,18.92446043,0.6718131,4.589051511,0.529110668,1.331685991,0.492849019,70.34730216,0.327653054,9.920071942,0.624205196,0,1.58E-06,3.61E-06,0.039825283,0.0003347,1.64E-05,4.84E-05,9.49E-05,7.15E-05,0.015777995,0.000308829,0.005964059,5.20E-05,1,0.850710463,ex_src_p10_00524.txt
123,0.060607205,0.109006683,27.27142857,0.783004744,4.476689366,0.581057187,1.336301729,0.536017143,65.6417619,0.455258887,12.67038095,0.678749333,0,4.20E-06,1.28E-05,0.014285714,6.49E-05,0.000199849,2.35E-06,6.03E-05,1.87E-05,0.017644036,0.001153716,0.002464286,0.00094744,1,0.879239639,ex_src_p10_00524.txt
124,0.060187665,0.112244183,30.07514451,0.662536386,4.589659812,0.590052492,1.374591582,0.543022216,62.92115607,0.48123451,12.38543353,0.63036966,0,2.61E-06,0.00026302,0.00432569,0.001373113,0.000204492,0.000526816,0.00017765,3.66E-05,0.061933818,0.000365033,0.004828254,0.000153532,1,0.857005361,ex_src_p10_00524.txt
125,0.059138562,0.099999374,16.0273224,0.700818171,4.007330378,0.538817937,1.207466758,0.423031096,84.3373224,0.24741034,7.573797814,0.676335509,0,2.69E-06,2.09E-05,0.017505182,0.000454025,0.001600217,1.17E-05,0.000522313,0.000238276,0.020951707,5.57E-05,0.006044728,0.000252178,1,0.882955137,ex_src_p10_00524.txt
126,0.059620555,0.110389285,24.3487395,0.57285479,4.14529767,0.527455866,1.223986195,0.453215563,73.65794118,0.256408335,11.4089916,0.504592467,0,6.97E-07,0.000105161,0.013633113,0.002026744,0.00189048,0.000300914,0.000223842,0.000630609,0.113901827,0.000810502,0.000179715,0.00070742,1,0.881375497,ex_src_p10_00524.txt
127,0.058122111,0.127548682,33.06024096,0.509211863,4.368622449,0.533934616,1.284985423,0.487127377,61.94319277,0.35890076,15.26716867,0.477155042,0,1.77E-05,5.03E-05,0.041453951,0.002815452,0.00024046,0.000119145,0.000300738,8.52E-05,0.032724021,0.000286603,0.012677149,0.000472986,1,0.892718536,ex_src_p10_00524.txt
128,0.061163903,0.096951006,28.33526012,0.901398824,4.485516116,0.532062071,1.288045696,0.506365619,64.83855491,0.469094839,12.95947977,0.76477129,0,1.43E-06,2.13E-05,0.021882742,0.000924755,0.000178872,0.000101242,2.81E-05,0.000185912,0.018120131,0.000691439,0.003390383,0.000377142,1,0.859278589,ex_src_p10_00524.txt
129,0.057715624,0.119780864,27.21078431,0.775543514,4.375788146,0.583080845,1.321383534,0.531367839,62.01916667,0.458246435,14.0479902,0.641599211,0,5.51E-05,1.24E-05,0.016938459,0.000105391,6.14E-05,1.40E-05,0.000228968,3.16E-05,0.032548309,0.000389475,0.008802379,0.000331482,1,0.889076128,ex_src_p10_00524.txt
130,0.059057476,0.093893235,21.41463415,0.867153081,3.86294609,0.544948983,1.163819286,0.431024284,79.7702439,0.343058964,9.877357724,0.817614563,0,1.83E-06,0.000134433,0.027841694,0.000141041,0.000942799,8.53E-05,0.001337101,0.000143716,0.085863692,0.00038346,0.001324174,0.001486406,1,0.868725418,ex_src_p10_00524.txt
131,0.055772294,0.174391997,17.65895954,1.697025085,4.218657938,0.61251002,1.3400982,0.515445325,72.85722543,0.358067194,8.918612717,0.890373339,0,2.56E-06,0.000518934,0.022997649,0.025565479,0.000121627,0.000232482,9.06E-05,4.17E-05,0.011693519,5.56E-05,0.006744426,0.000342058,0.9532146,0.79712024,ex_src_p10_00524.txt
132,0.057500271,0.101326729,13.01662708,0.659564938,3.742883212,0.487497143,1.125547445,0.356762754,95.89083135,0.166890232,5.593016627,0.68002665,0,4.73E-07,1.73E-06,0.008429869,0.000404163,0.001179553,8.44E-05,0.000198658,0.001654745,1.289978963,0.009071983,0.134859479,0.000500605,1,0.860244592,ex_src_p10_00524.txt
133,0.059060046,0.10547106,21.59307359,0.618091236,4.175621492,0.502153518,1.209302326,0.430753836,76.70645022,0.233522477,10.05601732,0.555735216,0,1.65E-06,3.48E-05,0.002712147,0.001500779,0.000476868,4.56E-05,0.000289558,0.000126731,0.088529727,0.000455247,0.007518398,1.51E-05,1,0.859223375,ex_src_p10_00524.txt
134,0.060734587,0.100380279,18.08474576,0.830944452,4.062324274,0.511805073,1.203139644,0.440880803,83.45110169,0.273789131,8.525889831,0.769058399,0,2.09E-07,5.98E-06,0.000439422,0.000314409,0.000388746,0.000287268,0.000514265,0.00014808,0.005976957,0.000985674,0.006546547,0.000335269,1,0.874688837,ex_src_p10_00524.txt
135,0.05905938,0.097283197,18.53813559,0.660014991,4.079085714,0.520459067,1.209828571,0.429518089,82.68991525,0.23752265,8.01559322,0.642402709,0,2.31E-06,9.12E-05,0.005074283,4.59E-05,0.001360101,0.000115818,0.000173692,0.00104776,0.179049332,0.000380385,0.015563547,6.24E-05,1,0.890992171,ex_src_p10_00524.txt
136,0.060352501,0.109699084,30.23783784,0.595248555,4.418841616,0.562555386,1.338577047,0.525956205,58.03843243,0.36908845,15.14994595,0.463709728,0,3.32E-06,1.11E-05,0.046930374,0.00017229,0.000882254,2.88E-06,0.000505522,3.62E-05,0.011505058,0.000213826,0.019686407,0.000547155,0.951631276,0.887595739,ex_src_p10_00524.txt
137,0.060622124,0.112324669,18.60726073,0.69135039,4.26534232,0.551617134,1.294075913,0.497454503,75.63092409,0.296887792,9.400693069,0.592506652,0,3.01E-06,0.000183229,0.006299188,0.000468934,0.000122627,0.000104048,0.000513392,5.84E-05,0.012035204,0.000138744,0.036729153,0.000137216,1,0.876642688,ex_src_p10_00524.txt
138,0.058958852,0.097091611,21.23444976,0.653189876,3.869085174,0.493361974,1.156602073,0.372587741,82.78454545,0.223580675,8.652344498,0.641558957,0,8.05E-06,0.000161949,0.0090285,0.000700571,0.005196285,0.000964317,0.001960849,0.001662999,0.197766684,0.000397359,0.004861852,0.000320514,1,0.873298618,ex_src_p10_00524.txt
139,0.058637022,0.098281771,19.87793427,0.608749285,4.134152102,0.478574099,1.190599906,0.412083692,82.07408451,0.217905859,8.77056338,0.593577917,0,4.30E-06,1.39E-05,0.016226312,0.000893496,0.001929547,0.000409683,0.000115446,0.000204734,0.003415493,0.003934968,0.000290653,0.000604588,1,0.895819334,ex_src_p10_00524.txt
140,0.058792438,0.1106812,24.53125,0.63937582,4.458386412,0.591858561,1.381528662,0.556638045,61.21901042,0.377363547,13.19182292,0.516246352,0,7.74E-06,6.26E-06,0.002752591,0.000226382,0.001003138,0.000180629,7.95E-05,0.000436242,0.007069985,0.00045315,0.007570043,6.21E-05,1,0.893304768,ex_src_p10_00524.txt
141,0.055697286,0.11024834,49.44086022,2.834584127,4.377990431,0.503537013,1.296868204,0.482691822,27.82032258,5.030678736,25.24086022,2.179203735,0,7.76E-05,6.20E-06,0.120860215,0.841917491,0.001885146,7.26E-05,4.19E-05,3.54E-05,0.853281764,2.847506824,0.434343867,0.551912071,1,0.766286179,ex_src_p10_00524.txt
142,0.060090625,0.109061072,17.4517134,0.630298445,4.478400571,0.536091314,1.303998572,0.493433806,74.16211838,0.315964531,9.205046729,0.610255408,0,3.05E-06,4.09E-05,0.016300072,0.000580066,1.57E-05,0.000234138,0.000227497,0.000139102,0.140712389,0.000717386,0.009883093,0.000852105,1,0.849914238,ex_src_p10_00524.txt
143,0.058261499,0.107653938,24.14522822,0.699177899,4.094689809,0.491291718,1.180271524,0.391414005,77.65128631,0.280346622,10.54439834,0.660559876,0,1.39E-06,5.09E-05,0.034117105,0.000564716,0.000510158,7.67E-05,3.90E-05,0.003313974,0.014904169,0.000384216,0.000755729,0.000136809,1,0.883489524,ex_src_p10_00524.txt
144,0.062026119,0.090383167,34.65942029,0.633125636,4.384904871,0.481151056,1.248379678,0.440885752,61.63847826,0.391548417,15.39797101,0.55354672,0,0.000153588,1.06E-05,0.009498629,0.000625561,0.000184048,0.00048862,0.00059433,0.000143132,0.041973836,2.65E-05,0.040848712,0.002173378,0.951216527,0.875085681,ex_src_p10_00524.txt
145,0.059629331,0.114041201,13.33255814,0.749166103,4.08895866,0.48512391,1.161869876,0.397652811,90.10218605,0.252197185,6.310604651,0.780198162,0,9.47E-06,3.20E-05,0.002174659,0.000317067,0.004350397,0.000729662,0.002295408,0.000791164,0.270819273,0.003286074,0.016747534,0.000153985,1,0.856082001,ex_src_p10_00524.txt
146,0.058837048,0.111923405,30.49375,0.642285979,4.352736216,0.536348735,1.289813486,0.473291767,65.0175625,0.366805747,13.8121875,0.557263666,0,4.57E-06,1.51E-05,0.01375,0.000254047,0.000626518,6.49E-06,4.77E-06,1.49E-05,0.050865173,0.000709935,0.010676578,0.000790449,1,0.887310324,ex_src_p10_00524.txt
147,0.060222091,0.106653848,38.4084507,0.73004768,4.940410708,0.565774631,1.457645765,0.561203,45.12485915,0.597663635,18.02830986,0.456843344,0,1.68E-07,1.65E-06,0.405108618,9.16E-05,0.006225972,6.58E-07,0.001494851,0.000116636,0.490765845,0.002541481,0.123001616,0.000100917,1,0.863915487,ex_src_p10_00524.txt
148,0.060762326,0.11181882,30.5819209,0.467818241,4.536670977,0.541408417,1.330131166,0.516114998,60.14610169,0.341281581,14.30282486,0.419060465,0,8.17E-07,4.80E-05,0.009552483,0.002463758,0.000554065,6.76E-05,6.92E-05,3.24E-05,0.010509875,4.48E-05,0.007175141,0.000333108,0.953866343,0.885789322,ex_src_p10_00524.txt
149,0.059841616,0.097942134,21.61674009,0.777667658,4.229264316,0.517827321,1.230079478,0.464684412,75.08682819,0.330926286,10.34281938,0.714739128,0,5.61E-06,1.76E-05,0.026378642,0.000277242,0.00034402,0.000207772,7.09E-05,9.27E-05,0.065734831,6.01E-05,0.007662544,2.67E-05,1,0.87428261,ex_src_p10_00524.txt
150,0.059254316,0.125702888,40.325,0.776205065,4.448233106,0.586972553,1.347179169,0.527394216,48.43566667,0.75816152,19.261,0.655733477,0,1.29E-06,5.50E-06,0.407142857,4.04E-06,0.000782211,0.000292852,0.000197414,3.42E-05,0.038179487,0.00969673,0.007012821,0.000324406,1,0.884167517,ex_src_p10_00524.txt
